id,StartDate,EndDate,studytime,bottest_filter,hand_w,discomfort1_1,discomfort1_2,discomfort1_3,discomfort1_4,discomfort1_5,discomfort1_6,discomfort1_7,discomfort1_8,dginstrux,comp2,fairQ_1,fairQ_rt_First Click,fairQ_rt_Last Click,fairQ_rt_Page Submit,fairQ_rt_Click Count,assignrt_First Click,assignrt_Last Click,assignrt_Page Submit,assignrt_Click Count,r1rt_First Click,r1rt_Last Click,r1rt_Page Submit,r1rt_Click Count,dg1_1,dg1_rt_First Click,dg1_rt_Last Click,dg1_rt_Page Submit,dg1_rt_Click Count,r2rt_First Click,r2rt_Last Click,r2rt_Page Submit,r2rt_Click Count,dg2_1,dg2_rt_First Click,dg2_rt_Last Click,dg2_rt_Page Submit,dg2_rt_Click Count,r3rt_First Click,r3rt_Last Click,r3rt_Page Submit,r3rt_Click Count,dg3_1,dg3_rt_First Click,dg3_rt_Last Click,dg3_rt_Page Submit,dg3_rt_Click Count,r4rt_First Click,r4rt_Last Click,r4rt_Page Submit,r4rt_Click Count,dg4_1,dg4_rt_First Click,dg4_rt_Last Click,dg4_rt_Page Submit,dg4_rt_Click Count,r5rt_First Click,r5rt_Last Click,r5rt_Page Submit,r5rt_Click Count,dg5_1,dg5_rt_First Click,dg5_rt_Last Click,dg5_rt_Page Submit,dg5_rt_Click Count,num1,num2,num3,num4,num5,num6,num7,num8a,num8b,num9,num10,num11,num12,num13,num14,compcheck,memQ_4,memQrt_First Click,memQrt_Last Click,memQrt_Page Submit,memQrt_Click Count,conf,discomfort3_1,discomfort3_2,discomfort3_3,discomfort3_4,discomfort3_5,discomfort3_6,discomfort3_7,discomfort3_8,responsible,gender,age,deception1,deception2,feedbackexcl,Numeracy
510,6/24/19 8:38,6/24/19 8:48,0:10,1,"If you can't be there in person, send a letter.",1,1,1,6,6,6,6,6,I have carefully read and understand the instructions above.,TRUE,10,11.135,11.135,14.294,1,0,0,2.009,0,0,0,3.01,0,20,5.217,8.437,11.357,2,0,0,3.008,0,20,7.027,10.65,11.767,2,0,0,3.007,0,50,2.517,2.517,3.4,1,0,0,3.012,0,10,2.811,6.134,7.582,3,0,0,3.008,0,10,2.437,3.607,5.252,2,600,10,100,1 in 10,10%,10,10,10,100,20,5,1 in 12 chance,10,3,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,21,3.028,10.077,11.93,3,5,1,1,1,6,6,6,6,6,5,Female,34,1,1,1,9
511,6/24/19 8:39,6/24/19 8:53,0:14,1,mail mail.,1,2,2,5,7,4,6,5,I have carefully read and understand the instructions above.,FALSE,20,15.444,15.444,16.323,1,0,0,2.005,0,0,0,3.006,0,30,7.262,7.262,8.218,1,0,0,3.007,0,40,3.125,8.581,9.596,4,0,0,3.008,0,30,1.735,2.774,3.747,3,0,0,3.007,0,30,4.495,4.495,5.372,1,0,0,3.007,0,40,1.832,1.832,2.671,1,500,10,0.1,1 in 10,10%,2 in 100,2 in 100,10,100,20,0.01,1 in 12 chance,8,12,"They both tested positive for SARS, and the doctor is more likely to have the disease",Report the average percent of the stake that you recall transferring,63,6.442,9.313,10.456,2,5,2,2,3,6,5,4,6,5,6,Male,29,1,1,1,11
512,6/24/19 9:05,6/24/19 9:13,0:08,1,"If you can't be there in person, send a letter.",1,1,1,7,7,7,7,6,I have carefully read and understand the instructions above.,FALSE,50,8.357,8.357,9.133,1,0,0,2.107,0,0,0,3.007,0,0,11.841,13.015,13.883,2,0,0,3.006,0,0,2.399,3.961,5.235,2,0,0,3.108,0,0,1.971,2.755,4.292,3,0,0,3.107,0,0,1.778,3.164,4.103,3,0,0,3.008,0,0,5.126,11.224,12.311,2,500,10,0.1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,10,16,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,0,2.307,10.093,11.24,2,7,1,1,1,7,7,7,7,6,7,Male,33,1,1,1,13
513,6/24/19 9:12,6/24/19 9:16,0:04,1,"If you can't be there in person,
send a letter.",1,1,2,4,5,2,2,2,I have carefully read and understand the instructions above.,FALSE,0,4.746,4.746,6.478,1,1.605,1.605,2.107,1,0.738,0.738,3.008,1,0,1.356,1.356,2.144,1,0,0,3.007,0,0,1.023,1.023,1.707,1,0,0,3.007,0,0,0.698,0.698,1.39,1,0,0,3.007,0,0,0.693,1.254,1.986,2,0,0,3.008,0,0,0.911,0.911,1.475,1,500,10,0.1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,50,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,0,1.167,1.167,2.388,1,7,1,1,1,3,4,3,2,2,7,Male,23,1,1,0,14
514,6/24/19 9:11,6/24/19 9:17,0:06,1,"If you can't be there in person, send a letter.",1,1,1,5,6,5,4,5,I have carefully read and understand the instructions above.,FALSE,0,5.44,6.138,6.707,2,0,0,2.111,0,0,0,3.096,0,0,4.536,4.536,5.291,1,0,0,3.018,0,0,0.788,0.788,1.442,1,0,0,3.116,0,0,0.761,0.761,1.389,1,0,0,3.112,0,0,0.713,0.713,1.298,1,0,0,3.023,0,0,0.746,0.746,1.277,1,500,10,0.01,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,50,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,0,1.441,1.441,9.055,1,7,1,1,1,5,5,6,5,5,7,Male,36,1,1,1,13
515,6/24/19 9:18,6/24/19 9:26,0:08,1,"If you can't be there in person, send a letter. ",1,1,1,6,6,5,4,6,I have carefully read and understand the instructions above.,FALSE,50,3.349,3.349,6.914,1,0,0,2.01,0,0,0,3.006,0,50,1.756,2.372,3.479,2,0,0,3.006,0,50,1.089,1.089,3.388,1,0,0,3.013,0,50,1.075,1.075,3.165,1,0,0,3.107,0,50,1.238,1.238,2.821,1,0,0,3.008,0,50,1.792,1.792,3.003,1,500,10,0.1,1 in 10,10%,2%,2,10,100,20,5,1 in 12 chance,90,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,50,2.333,2.333,5.301,1,7,1,1,1,6,6,6,4,6,7,Male,30,1,1,1,14
516,6/24/19 9:20,6/24/19 9:28,0:08,1,"regular old put-a-stamp-on-it mail mail.If you can't be there in person,send a letter.",5,4,5,5,6,4,5,4,I have carefully read and understand the instructions above.,FALSE,60,1.197,1.197,1.96,1,0,0,2.105,0,0,0,3.105,0,70,1.433,2.047,3.28,2,0,0,3.005,0,60,1.375,2.619,3.755,2,0,0,3.005,0,70,1.962,2.622,3.42,2,0,0,3.005,0,60,1.215,1.215,2.344,1,0,0,3.007,0,50,1.226,3.399,4.591,2,66,10,20,1 in 1000,10%,10,1000,55,45,45,59,1 in 12 chance,90,12,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,64,1.77,1.77,3.913,1,5,6,4,4,5,5,6,6,5,5,Female,23,1,0,1,4
517,6/24/19 9:12,6/24/19 9:30,0:18,1,"If you can't be there in person, send a letter. ",2,1,2,7,6,6,4,6,I have carefully read and understand the instructions above.,FALSE,30,2.463,3.317,4.07,3,0,0,3.719,0,0,0,4.97,0,30,40.816,40.816,41.736,1,0,0,3.12,0,10,6.332,6.332,14.62,1,0,0,3.093,0,20,12.128,12.128,37.758,1,0,0,3.056,0,10,5.099,5.099,5.806,1,0,0,3.201,0,40,2.664,2.664,13.736,1,500,1,1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,20,7,"They both tested positive for SARS, and the doctor is more likely to have the disease",Report the average percent of the stake that you recall transferring,30,5.194,5.194,5.702,1,7,3,2,1,6,7,6,6,7,7,Male,24,1,1,1,10
518,6/24/19 9:14,6/24/19 9:31,0:17,1,"regular old put-a-stamp-on-it mail mail.If you can't be there in person,send a letter.",5,6,6,6,6,5,4,5,I have carefully read and understand the instructions above.,TRUE,70,1.567,1.567,3.792,1,0,0,2.005,0,0,0,3.005,0,50,2.072,2.072,3.177,1,0,0,3.005,0,60,3.678,3.678,4.821,1,0,0,3.106,0,50,5.4,5.4,6.727,1,0,0,3.006,0,60,1.938,1.938,3.108,1,0,0,3.006,0,70,3.775,3.775,5.145,1,66,10,55,1 in 10,10%,10,1000,55,45,34,22,1 in 37 chance,90,12,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,61,0.998,0.998,2.207,1,5,5,5,4,5,6,4,6,3,5,Female,42,1,0,1,4
519,6/24/19 9:24,6/24/19 9:40,0:16,1,mail mail.,2,3,2,7,7,3,7,6,I have carefully read and understand the instructions above.,FALSE,50,3.31,43.864,44.571,4,0,0,2.007,0,0,0,3.007,0,80,10.168,11.694,12.469,2,0,0,3.007,0,70,4.176,4.176,4.968,1,0,0,3.007,0,60,1.117,1.117,1.849,1,0,0,3.106,0,60,1.299,1.299,2.069,1,0,0,3.007,0,50,1.335,1.335,2.298,1,500,10,0.1,1 in 10,10%,2,1 in 50,10 in 100,100 in 1000,20,0.01,1 in 12 chance,50,5,"They both tested positive for SARS, and the doctor is more likely to have the disease",Report the average percent of the stake that you recall transferring,15,50.391,53.275,54.972,4,5,6,4,6,7,7,7,4,6,5,Male,30,1,0,1,9
520,6/24/19 9:37,6/24/19 9:45,0:08,1,"If you can't be there in person, send a letter.",1,1,1,5,5,2,2,4,I have carefully read and understand the instructions above.,FALSE,30,4.548,7.467,8.767,2,0,0,2.007,0,0,0,3.006,0,0,2.027,2.027,3.628,1,0,0,3.005,0,0,1.175,1.175,2.42,1,0,0,3.007,0,0,1.653,1.653,2.526,1,0,0,3.106,0,0,0.943,0.943,1.705,1,0,0,3.006,0,0,0.835,1.752,2.634,2,500,10,0.1,1 in 10,10%,2%,2%,10,100,20,5,1 in 12 chance,50,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,0,1.439,1.439,3.878,1,7,1,1,1,4,5,3,2,4,7,Male,36,1,1,0,12
521,6/24/19 9:37,6/24/19 9:46,0:09,1,old,6,7,6,5,7,4,4,5,I have carefully read and understand the instructions above.,TRUE,80,2.254,2.254,6.097,1,0,0,2.008,0,0,0,3.007,0,60,5.82,5.82,6.785,1,0,0,4.965,0,70,5.348,5.348,10.109,1,0,0,3.007,0,60,1.818,1.818,2.719,1,0,0,3.108,0,80,1.101,1.101,1.8,1,0,0,3.006,0,70,2.081,2.081,2.747,1,500,5,500,1 in 1000,10%,5,7,40,50,10,1000,1 in 12 chance,100,6,"They both tested positive for SARS, and the doctor is more likely to have the disease",Report the average percent of the stake that you recall keeping,78,1.182,3.325,4.52,4,6,7,6,5,7,4,5,4,6,5,Male,35,1,1,1,3
522,6/24/19 9:38,6/24/19 9:47,0:09,1,"If you can't be there in person, send a letter. ",1,1,1,6,6,6,2,4,I have carefully read and understand the instructions above.,FALSE,30,13.245,13.245,14.319,1,0,0,2.006,0,0,0,3.006,0,10,3.847,6.644,7.772,2,0,0,3.007,0,10,1.238,1.238,2.251,1,0,0,3.007,0,10,0.86,2.94,3.966,3,0,0,3.006,0,10,1.06,1.06,2.318,1,0,0,3.009,0,10,0.867,0.867,2.294,1,500,10,0.001,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,10,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,10,0.879,4.029,6.816,2,7,1,1,1,6,6,6,2,4,7,Male,29,1,1,1,13
523,6/24/19 9:40,6/24/19 9:48,0:08,1,"If you can't be there in person, send a letter.",2,1,2,5,5,5,1,5,I have carefully read and understand the instructions above.,TRUE,0,9.45,9.45,10.221,1,0,0,2.008,0,0,0,3.106,0,10,4.024,4.024,5.31,1,0,0,3.107,0,50,1.626,2.929,3.547,2,0,0,3.007,0,30,1.696,1.696,2.36,1,0,0,3.008,0,40,1.312,1.312,1.962,1,0,0,3.107,0,0,1.316,1.316,2.332,1,334,10,0.1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,9,64,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,35,3.713,3.713,4.542,1,5,1,1,1,5,5,5,5,5,7,Male,22,1,1,1,12
524,6/24/19 9:38,6/24/19 9:51,0:13,1,"If you can't be there in person, send a letter.",2,2,2,7,7,7,5,7,I have carefully read and understand the instructions above.,FALSE,10,11.475,13.422,15.592,6,0,0,2.016,0,0,0,3.107,0,10,3.001,3.001,3.998,1,0,0,3.009,0,10,1.021,1.021,2.142,1,0,0,3.008,0,10,0.988,3.39,4.182,2,0,0,3.126,0,0,1.26,1.26,2.065,1,0,0,3.011,0,0,1.39,1.39,2.273,1,500,10,1,1 in 10,10%,2,1,10,100,20,1,1 in 12 chance,9,25,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,7,1.189,8.751,15.221,4,6,2,2,3,7,7,7,5,7,7,Male,52,1,1,1,9
525,6/24/19 9:38,6/24/19 9:51,0:13,1,"If you can't be there in person, send a letter.",2,1,1,6,6,6,6,4,I have carefully read and understand the instructions above.,FALSE,50,8.287,8.287,9.829,1,0,0,2.106,0,0,0,3.109,0,50,2.601,2.601,3.922,1,0,0,3.106,0,50,1.477,1.477,2.956,1,0,0,3.009,0,50,1.701,1.701,3.324,1,0,0,3.007,0,50,2.056,3.238,4.408,2,0,0,3.007,0,50,1.101,1.101,2.815,1,500,10,1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,90,128,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,50,2.899,4.793,9.986,3,7,1,1,1,6,6,6,5,4,7,Male,37,1,1,1,12
526,6/24/19 9:37,6/24/19 9:52,0:15,1,"If you can't be there in person, send a letter.",1,1,1,6,6,6,4,5,I have carefully read and understand the instructions above.,FALSE,20,7.399,7.399,8.25,1,0,0,2.006,0,0,0,3.106,0,20,5.729,5.729,6.725,1,0,0,3.107,0,20,5.88,5.88,7.015,1,0,0,3.006,0,20,3.769,3.769,5.371,1,0,0,3.007,0,20,6.547,6.554,10.229,2,0,0,3.006,0,20,2.158,2.158,4.161,1,600,100,1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,90,40%,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,20,1.018,4.922,6.05,2,6,1,1,1,6,6,6,3,5,5,Female,58,0,0,1,11
527,6/24/19 9:42,6/24/19 9:54,0:12,1,"If you can't be there in person, send a letter.",1,1,1,3,2,1,1,3,I have carefully read and understand the instructions above.,TRUE,50,2.592,3.915,4.46,2,0,0,2.007,0,0,0,3.007,0,50,2.229,3.496,4.18,4,0,0,3.108,0,50,1.205,1.205,1.78,1,0,0,3.108,0,50,0.798,1.179,2.094,2,0,0,3.108,0,60,0.753,0.753,1.53,1,0,0,3.109,0,40,1.067,1.067,2.03,1,500,10,0.5,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,9,32,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall keeping,50,2.051,2.051,2.781,1,6,1,1,1,4,4,1,1,3,7,Male,30,1,1,-1,11
528,6/24/19 10:10,6/24/19 10:19,0:09,1,"regular old put-a-stamp-on-it mail mail
if you can t be there in person send a letter
and if you have trouble finding
the time let us help you",6,7,6,6,6,7,7,7,I have carefully read and understand the instructions above.,TRUE,90,1.708,3.644,5.26,2,0,0,2.004,0,3.079,3.079,3.111,1,100,1.69,3.654,4.856,3,2.995,2.995,3.007,1,100,1.573,2.8,4.067,2,0,0,3.119,0,100,1.434,2.703,3.938,2,0,0,3.005,0,70,0.99,2.911,4.232,3,0,0,3.007,0,80,1.344,1.344,2.873,1,500,100000,900,1 in 100,1%,a,90,110,1100,80,9500,1 in 12 chance,18,9,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall keeping,83,1.304,1.304,3.247,1,7,6,7,7,6,7,7,7,7,7,Male,34,1,1,1,3
529,6/24/19 10:13,6/24/19 10:21,0:08,1,"If you can't be there in person, send a letter.",2,3,3,5,5,6,4,5,I have carefully read and understand the instructions above.,FALSE,50,4.99,4.99,5.987,1,0,0,2.022,0,0,0,3.114,0,40,3.68,4.345,4.736,2,0,0,3.023,0,20,3.046,3.046,3.985,1,0,0,3.009,0,50,2.261,2.261,2.987,1,0,0,3.108,0,30,1.58,1.58,2.665,1,0,0,3.01,0,30,2.083,2.083,2.833,1,400,35,10,1 in 10,10%,2,2 in 100,10,100,20,1,1 in 12 chance,10,15,They both tested positive for SARS and the person in the at-risk population is more likely to have the disease.,Report the average percent of the stake that you recall transferring,40,7.159,7.159,7.87,1,5,3,2,3,5,5,6,5,6,7,Male,25,1,1,1,8
530,6/24/19 10:10,6/24/19 10:22,0:12,1,"If you can't be there in person, send a letter. ",3,1,2,5,7,7,2,1,I have carefully read and understand the instructions above.,FALSE,10,12.195,13.877,16.087,2,0,0,2.006,0,0,0,3.006,0,10,4.104,4.104,5.385,1,0,0,3.006,0,10,4.958,4.958,6.191,1,0,0,3.107,0,10,2.138,2.138,3.831,1,0,0,3.007,0,10,1.817,1.817,3.635,1,0,0,3.007,0,10,1.554,1.554,3.05,1,333,0.01,0.1,1 in 10,10%,2,2,1,10,20,1,1 in 12 chance,90,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,10,2.985,2.985,5.402,1,7,2,1,1,6,7,7,2,1,7,Male,34,1,0,0,10
531,6/24/19 10:15,6/24/19 10:22,0:07,1,"If you can't be there in person, send a letter.",1,1,1,6,6,6,6,6,I have carefully read and understand the instructions above.,FALSE,50,2.227,2.822,3.696,2,0,0,2.008,0,0,0,3.107,0,50,0.815,2.557,3.489,2,0,0,3.007,0,50,1.266,1.878,2.677,2,0,0,3.008,0,50,1.529,1.529,2.476,1,0,0,3.006,0,50,1.312,1.312,3.031,1,0,0,3.107,0,50,2.523,2.523,3.187,1,500,10,0.1,1 in 10,10%,2,2,10,100,20,10,1 in 12 chance,18,16,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,50,1.984,1.984,3.103,1,4,2,2,2,5,5,6,5,6,4,Male,30,1,0,0,12
532,6/24/19 10:20,6/24/19 10:27,0:07,1,"If you can't be there in person, send a letter.",1,1,1,5,5,5,3,4,I have carefully read and understand the instructions above.,FALSE,0,8.316,10.19,11.538,2,0,0,2.011,0,0,0,3.007,0,0,2.501,2.501,4.365,1,0,0,3.012,0,0,2.08,2.08,3.092,1,0,0,3.012,0,0,1.498,2.629,3.573,2,0,0,3.112,0,0,0.958,0.958,2.725,1,0,0,3.012,0,0,1.002,1.002,2.44,1,500,10,0.1,1 in 10,10%,2,2,10,100,20,1,1 in 12 chance,10,100,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,0,2.577,5.01,5.513,2,7,1,1,1,5,4,5,5,5,7,Male,33,1,1,1,12
533,6/24/19 10:17,6/24/19 10:32,0:15,1,"If you can't be there in person, send a letter.",2,2,2,3,5,4,2,1,I have carefully read and understand the instructions above.,FALSE,40,11.2,11.2,15.966,1,0,0,2.005,0,0,0,3.106,0,40,5.4,8.318,9.57,2,0,0,3.005,0,50,2.941,2.941,5.746,1,0,0,3.105,0,40,2.733,2.733,5.697,1,0,0,3.006,0,50,3.897,3.897,5.843,1,0,0,3.007,0,60,1.89,1.89,3.528,1,500,10,0.1,1 in 10,10%,2,2,10,100,20,50,1 in 12 chance,50,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,49,7.107,20.357,22.338,3,6,1,1,1,4,5,5,3,2,7,Male,24,0,1,1,13
534,6/24/19 10:16,6/24/19 10:38,0:22,1,If you can't be there in person send a letter.,1,1,1,7,7,4,1,4,I have carefully read and understand the instructions above.,FALSE,50,9.28,9.28,10.699,1,1.978,1.978,2.107,1,0,0,3.107,0,50,6.691,12.347,13.694,2,0,0,3.107,0,50,2.688,8.473,9.977,2,0,0,3.007,0,50,1.585,1.585,2.594,1,0,0,3.007,0,50,1.365,1.365,2.327,1,0,0,3.006,0,50,1.582,1.582,2.679,1,500,10,0.1,1 in 10,10%,2,2 in 100,10,100,20,5,1 in 12 chance,1,64,"They both tested positive for SARS, and the doctor is more likely to have the disease",Report the average percent of the stake that you recall transferring,50,1.03,2.597,3.242,2,7,1,1,1,7,7,4,2,5,7,Female,31,1,1,1,13
535,6/24/19 10:45,6/24/19 10:48,0:03,1,"if you cant be there in person, send a letter.",2,2,2,4,2,3,3,2,I have carefully read and understand the instructions above.,TRUE,10,3.939,4.5,4.872,2,0,0,2.008,0,0,0,4.763,0,0,8.404,8.404,9.134,1,0,0,3.006,0,0,1.215,1.215,1.89,1,0,0,3.007,0,0,1.171,1.171,1.68,1,0,0,3.107,0,0,1.194,1.194,1.78,1,0,0,3.009,0,0,0.421,0.421,1.068,1,100,10,10,1 in 10,10%,1,10,10,100,20,50,1 in 12 chance,20,3,"They both tested positive for SARS, and the doctor is more likely to have the disease",Report the average percent of the stake that you recall keeping,0,2.334,2.334,6.125,1,7,3,3,3,4,2,3,3,4,5,Male,28,1,1,1,7
536,6/24/19 10:43,6/24/19 10:51,0:08,1,"If you can't be there in person, send a letter.",1,2,1,3,4,4,3,3,I have carefully read and understand the instructions above.,TRUE,30,5.643,5.643,6.343,1,0,0,2.008,0,0,0,3.008,0,30,32.144,32.144,33.349,1,0,0,3.01,0,30,6.142,6.142,6.906,1,0,0,3.007,0,30,7.418,8.307,9.608,3,0,0,3.007,0,30,7.577,7.577,8.404,1,0,0,3.008,0,30,19.106,19.106,19.884,1,500,10,1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,10,85,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,30,4.141,4.141,6.345,1,7,1,1,1,2,4,4,3,2,6,Male,28,1,1,0,12
537,6/24/19 10:46,6/24/19 10:53,0:07,1,"If you can't be there in person, send a letter.",1,1,1,7,7,7,7,7,I have carefully read and understand the instructions above.,TRUE,30,3.684,5.361,6.035,3,0,0,2.005,0,0,0,3.006,0,20,8.607,8.607,9.383,1,0,0,3.006,0,30,4.713,4.713,5.396,1,0,0,3.006,0,30,2.974,2.974,3.6,1,0,0,3.007,0,50,3.113,3.113,3.614,1,0,0,3.006,0,60,3.232,3.232,3.861,1,500,1,1,1 in 10,10%,2,2,10,100,20,1,1 in 12 chance,10,64,"They both tested positive for SARS, and the doctor is more likely to have the disease",Report the average percent of the stake that you recall transferring,40,6.071,6.071,6.768,1,5,1,1,1,7,7,7,7,7,7,Male,24,1,1,1,10
538,6/24/19 10:45,6/24/19 10:53,0:08,1,"If you can't be there in person, send a letter.",1,1,3,3,5,4,3,4,I have carefully read and understand the instructions above.,FALSE,20,5.87,5.87,6.959,1,0,0,2.108,0,0,0,3.008,0,30,5.342,6.806,7.686,2,0,0,3.008,0,20,1.828,3.918,4.871,4,0,0,3.007,0,30,0.748,1.955,3.143,3,0,0,3.009,0,40,1.204,1.204,2.323,1,0,0,3.008,0,10,3.58,8.23,9.302,4,500,1%,0.10%,1 in 10,10%,2% in 10 years,2 in 100 years,10,100,20,10,1 in 12 chance,10%,64%,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,25,4.298,27.41,28.477,2,6,1,2,2,5,6,6,4,3,7,Female,31,1,1,1,11
539,6/24/19 10:43,6/24/19 10:53,0:10,1,"If you can't be there in person, send a letter.",3,3,3,4,2,2,2,2,I have carefully read and understand the instructions above.,FALSE,20,7.39,10.904,15.853,3,0,0,2.02,0,0,0,3.125,0,40,1.668,2.879,3.759,2,0,0,3.119,0,50,0.754,3.603,4.367,2,0,0,3.022,0,30,1.214,2,2.719,3,0,0,3.123,0,40,1.017,1.017,1.94,1,0,0,3.124,0,40,0.715,2.466,2.815,3,500,10,1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,10,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,40,0.931,3.878,4.807,2,5,5,4,3,3,3,2,1,2,5,Male,26,1,1,1,13
540,6/24/19 10:43,6/24/19 10:53,0:10,1,"If you can't be there in person, send a letter.",1,1,1,7,7,7,6,6,I have carefully read and understand the instructions above.,FALSE,50,9.582,9.582,10.655,1,0,0,2.115,0,0,0,3.006,0,0,23.642,23.642,38.394,1,0,0,4.89,0,0,61.147,61.147,61.931,1,2.956,2.956,3.107,1,0,0.985,0.985,1.894,1,1.36,1.36,3.122,1,0,1.111,1.111,1.944,1,0.933,0.933,3.007,1,0,1.058,1.058,1.77,1,50,10,1,1 in 10,10%,10,10,10,100,20,1,1 in 12 chance,5,5,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,0,3.395,6.353,7.432,2,2,1,1,1,7,6,6,7,5,5,Female,29,1,1,1,8
541,6/24/19 11:09,6/24/19 11:18,0:09,1,mail mail,5,2,3,6,6,6,3,3,I have carefully read and understand the instructions above.,FALSE,30,10.07,10.07,11.163,1,0,0,2.013,0,0,0,3.01,0,40,4.559,6.494,7.631,3,0,0,3.014,0,40,2.768,2.768,4.618,1,0,0,3.011,0,30,1.112,1.845,3.18,2,0,0,3.013,0,10,1.18,2.989,3.943,3,0,0,3.012,0,10,0.693,1.445,2.424,2,500,10,0.1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,9,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,28,2.302,22.548,24.141,2,6,2,2,3,6,6,6,3,2,7,Male,21,1,1,1,14
542,6/24/19 11:27,6/24/19 11:35,0:08,1,"If you can't be there in person, send a letter. ",5,5,4,6,6,4,3,3,I have carefully read and understand the instructions above.,TRUE,20,7.293,7.293,8.588,1,0,0,2.011,0,0,0,3.011,0,10,8.187,8.187,9.408,1,0,0,3.01,0,0,2.549,2.549,3.587,1,0,0,4.41,0,0,10.485,10.485,11.606,1,0,0,3.011,0,0,5.392,7.851,9.005,2,0,0,3.015,0,0,2.292,2.292,3.367,1,500,20,10,1 in 10,10%,2,2,10,1,20,1,1 in 12 chance,18,6,"They both tested positive for SARS, and the doctor is more likely to have the disease",Report the average percent of the stake that you recall transferring,3,11.237,20.721,21.754,2,5,3,4,4,7,7,6,6,7,5,Female,25,1,0,1,8
543,6/24/19 11:37,6/24/19 11:44,0:07,1,"If you can't be there in person, send a letter. ",1,1,2,5,6,6,4,6,I have carefully read and understand the instructions above.,FALSE,20,5.589,5.589,6.614,1,0,0,2.008,0,0,0,3.108,0,20,3.452,3.452,4.555,1,0,0,3.006,0,20,1.848,1.848,2.811,1,0,0,3.008,0,20,0.78,0.78,1.696,1,0,0,3.105,0,20,0.884,0.884,1.841,1,0,0,3.005,0,20,1.842,1.842,2.795,1,500,10,0.1,1 in 10,10%,2,2,10,100,20,5,1 in 12 chance,9,64,They both tested positive for SARS and therefore are equally likely to have the disease,Report the average percent of the stake that you recall transferring,20,1.032,2.048,3.926,3,7,1,1,2,6,6,6,3,5,6,Male,35,1,1,1,14
